2026-02-21 09:13:41 | ERROR    | app.api.endpoints.agents:get_agent:227 - [31mAgent 不存在: nonexistent_agent_id[0m
2026-02-21 09:26:30 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:26:30 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:26:30 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:26:30 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:26:30 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:26:30 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:26:30 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:26:30 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:26:30 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:26:30 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:26:31 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:26:31 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:26:31 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:26:31 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:26:31 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:26:31 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:26:31 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:26:31 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:26:31 | ERROR    | app.agents.langgraph_executor:execute:386 - [31mAgent 任务执行失败: Recursion limit of 25 reached without hitting a stop condition. You can increase the limit by setting the `recursion_limit` config key.
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/GRAPH_RECURSION_LIMIT[0m
2026-02-21 09:26:31 | ERROR    | app.api.endpoints.agents:execute_agent:143 - [31mAgent 不存在: nonexistent_agent[0m
2026-02-21 09:27:39 | ERROR    | app.api.endpoints.agents:get_agent:249 - [31mAgent 不存在: nonexistent_agent_id[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:43 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:44 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:44 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:44 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:44 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:44 | ERROR    | app.agents.langgraph_executor:execute:386 - [31mAgent 任务执行失败: Recursion limit of 25 reached without hitting a stop condition. You can increase the limit by setting the `recursion_limit` config key.
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/GRAPH_RECURSION_LIMIT[0m
2026-02-21 09:27:44 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:44 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:44 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:44 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:44 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:44 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:44 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:44 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:44 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:44 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:27:45 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:27:45 | ERROR    | app.agents.langgraph_executor:execute:386 - [31mAgent 任务执行失败: Recursion limit of 25 reached without hitting a stop condition. You can increase the limit by setting the `recursion_limit` config key.
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/GRAPH_RECURSION_LIMIT[0m
2026-02-21 09:27:45 | ERROR    | app.api.endpoints.agents:execute_agent:143 - [31mAgent 不存在: nonexistent_agent[0m
2026-02-21 09:33:50 | ERROR    | app.api.endpoints.workflows:execute_workflow:97 - [31m工作流不存在: nonexistent_workflow[0m
2026-02-21 09:34:18 | ERROR    | app.api.endpoints.skills:execute_skill:171 - [31m技能执行失败: InferenceEngine.__init__() missing 2 required positional arguments: 'provider' and 'model_registry'[0m
2026-02-21 09:34:19 | ERROR    | app.api.endpoints.skills:execute_skill:171 - [31m技能执行失败: InferenceEngine.__init__() missing 2 required positional arguments: 'provider' and 'model_registry'[0m
2026-02-21 09:34:19 | ERROR    | app.api.endpoints.skills:execute_skill:127 - [31m技能不存在: nonexistent_skill[0m
2026-02-21 09:35:08 | ERROR    | app.services.chat_service:stream_chat:217 - [31m流式对话处理失败: 'InferenceEngine' object has no attribute 'stream'[0m
2026-02-21 09:35:08 | ERROR    | app.api.endpoints.chat:generate_stream:160 - [31m流式对话请求处理失败: 'InferenceEngine' object has no attribute 'stream'[0m
2026-02-21 09:37:45 | ERROR    | app.api.endpoints.skills:execute_skill:127 - [31m技能不存在: nonexistent_skill[0m
2026-02-21 09:38:38 | ERROR    | app.api.endpoints.skills:execute_skill:127 - [31m技能不存在: nonexistent_skill[0m
2026-02-21 09:38:49 | ERROR    | app.services.chat_service:stream_chat:217 - [31m流式对话处理失败: 'InferenceEngine' object has no attribute 'stream'[0m
2026-02-21 09:38:49 | ERROR    | app.api.endpoints.chat:generate_stream:160 - [31m流式对话请求处理失败: 'InferenceEngine' object has no attribute 'stream'[0m
2026-02-21 09:39:03 | ERROR    | app.api.endpoints.workflows:execute_workflow:97 - [31m工作流不存在: nonexistent_workflow[0m
2026-02-21 09:39:13 | ERROR    | app.api.endpoints.agents:get_agent:249 - [31mAgent 不存在: nonexistent_agent_id[0m
2026-02-21 09:39:16 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:16 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:16 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:16 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:16 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:16 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:16 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:16 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
